Id,Id2,Geography,Total; Estimate; All households,Total; Margin of Error; All households,Mean income (dollars); Estimate; All households,Mean income (dollars); Margin of Error; All households,Total; Estimate; All households - With earnings,Total; Margin of Error; All households - With earnings,Mean income (dollars); Estimate; All households - With earnings,Mean income (dollars); Margin of Error; All households - With earnings,"Total; Estimate; All households - With interest, dividends, or net rental income","Total; Margin of Error; All households - With interest, dividends, or net rental income","Mean income (dollars); Estimate; All households - With interest, dividends, or net rental income","Mean income (dollars); Margin of Error; All households - With interest, dividends, or net rental income",Total; Estimate; All households - With Social Security income,Total; Margin of Error; All households - With Social Security income,Mean income (dollars); Estimate; All households - With Social Security income,Mean income (dollars); Margin of Error; All households - With Social Security income,Total; Estimate; All households - With Supplemental Security Income (SSI),Total; Margin of Error; All households - With Supplemental Security Income (SSI),Mean income (dollars); Estimate; All households - With Supplemental Security Income (SSI),Mean income (dollars); Margin of Error; All households - With Supplemental Security Income (SSI),Total; Estimate; All households - With cash public assistance income,Total; Margin of Error; All households - With cash public assistance income,Mean income (dollars); Estimate; All households - With cash public assistance income,Mean income (dollars); Margin of Error; All households - With cash public assistance income,Total; Estimate; All households - With retirement income,Total; Margin of Error; All households - With retirement income,Mean income (dollars); Estimate; All households - With retirement income,Mean income (dollars); Margin of Error; All households - With retirement income,Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families,Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families,Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families,Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families,Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - No workers,Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - No workers,Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - No workers,Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - No workers,Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 1 worker,Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 1 worker,Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 1 worker,Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 1 worker,"Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, husband and wife worked","Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, husband and wife worked","Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, husband and wife worked","Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, husband and wife worked","Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, other","Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, other","Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, other","Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 2 workers, other","Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, husband and wife worked","Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, husband and wife worked","Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, husband and wife worked","Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, husband and wife worked","Total; Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, other","Total; Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, other","Mean income (dollars); Estimate; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, other","Mean income (dollars); Margin of Error; FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY - All families - 3 or more workers, other",Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - White,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - White,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - White,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - White,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Black or African American,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Black or African American,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Black or African American,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Black or African American,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - American Indian and Alaska Native,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - American Indian and Alaska Native,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - American Indian and Alaska Native,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - American Indian and Alaska Native,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Asian,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Asian,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Asian,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Asian,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Native Hawaiian and Other Pacific Islander,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Native Hawaiian and Other Pacific Islander,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Some other race,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Some other race,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Some other race,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - One race-- - Some other race,Total; Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - Two or more races,Total; Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - Two or more races,Mean income (dollars); Estimate; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - Two or more races,Mean income (dollars); Margin of Error; PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN - Total population - Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Mean income (dollars); Estimate; Hispanic or Latino origin (of any race),Mean income (dollars); Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Mean income (dollars); Estimate; White alone, not Hispanic or Latino","Mean income (dollars); Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; PERCENT ALLOCATED - Household income in the past 12 months,Total; Margin of Error; PERCENT ALLOCATED - Household income in the past 12 months,Mean income (dollars); Estimate; PERCENT ALLOCATED - Household income in the past 12 months,Mean income (dollars); Margin of Error; PERCENT ALLOCATED - Household income in the past 12 months,Total; Estimate; PERCENT ALLOCATED - Family income in the past 12 months,Total; Margin of Error; PERCENT ALLOCATED - Family income in the past 12 months,Mean income (dollars); Estimate; PERCENT ALLOCATED - Family income in the past 12 months,Mean income (dollars); Margin of Error; PERCENT ALLOCATED - Family income in the past 12 months,Total; Estimate; PERCENT ALLOCATED - Individual income in the past 12 months,Total; Margin of Error; PERCENT ALLOCATED - Individual income in the past 12 months,Mean income (dollars); Estimate; PERCENT ALLOCATED - Individual income in the past 12 months,Mean income (dollars); Margin of Error; PERCENT ALLOCATED - Individual income in the past 12 months
9700000US3604050,3604050,"Bath Central School District, New York",4703,190,53426,5693,62.7,2.8,55627,7015,17.8,2.9,17459,16062,39.7,3.1,16520,1067,9.4,2.6,7816,913,4,1.8,5531,2904,27.1,3.1,20706,2717,2690,165,60722,3680,24.8,4,N,N,33.6,4.6,N,N,24.6,4.2,N,N,7.7,2.9,N,N,9,2.9,N,N,0.3,0.3,N,N,11569,321,22696,2511,94.8,1.5,23057,2631,3.4,1.1,10964,4456,0.1,0.2,N,N,0.7,0.6,44766,28833,0,0.1,N,N,0.2,0.2,N,N,0.8,0.5,18521,7572,2.1,0.9,4712,2977,93.2,1.6,23374,2695,30.3,(X),(X),(X),28.8,(X),(X),(X),25.2,(X),(X),(X)
9700000US3604080,3604080,"Bay Shore Union Free School District, New York",11663,269,97091,4820,79.8,2.3,98889,5516,20.3,2.2,19101,4605,32.3,3,18915,1251,5,1.3,8145,1431,4.4,1.7,2313,705,20,2.3,32109,3748,8342,383,110050,6559,9.8,1.9,75327,13131,30.3,4,75829,12419,25.6,3.2,149035,10388,14.3,2.9,97728,19233,12.6,2.3,160125,15436,7.4,2.3,99184,14526,37225,1662,31627,1700,60.4,4.1,38664,2574,18.1,2.8,24887,4165,0.3,0.4,29249,7485,3.8,1.8,29599,12715,0,0.1,-,**,11.7,3,15310,3941,5.8,3.1,13616,5651,33.4,3,18357,2845,44.7,3.1,44364,2974,41.4,(X),(X),(X),45.3,(X),(X),(X),34.6,(X),(X),(X)
9700000US3604110,3604110,"Bayport-Blue Point Union Free School District, New York",4664,135,115542,7634,75.7,2.9,121510,7807,24.5,3.1,17574,6100,35,3.3,21187,1389,2.4,1.4,8824,4535,0.8,0.5,6162,4047,23.8,3.3,38207,5675,3456,132,132133,8964,15,2.6,67266,11655,28.2,4.5,94914,14316,32.1,3.9,171737,15007,7.7,2.1,126133,40801,14.1,3.1,188373,21702,3,1.4,133488,16984,12899,510,43008,3066,95.9,1.3,43810,3078,0.6,0.6,30998,12059,0.3,0.4,24624,18310,1.2,0.6,40834,23177,0,0.2,-,**,0,0.1,N,N,1.8,1.1,10775,8507,8.2,3.2,20137,6141,88.3,3.3,45754,3065,41,(X),(X),(X),42.1,(X),(X),(X),30.5,(X),(X),(X)
9700000US3604140,3604140,"Beacon City School District, New York",9866,374,88978,5729,77.5,2.7,86749,6287,22.3,2.8,20477,6883,30.2,2.5,20687,1410,5.4,1.3,10687,1438,3.7,1.6,7215,2790,22.4,2.6,35135,12051,5810,335,101959,8634,14.3,3.2,57333,14116,30.2,4.6,71550,9760,32.1,4.4,126181,15763,10.9,2.6,115413,22507,8.8,2.5,144642,18580,3.7,1.5,172059,52452,27087,555,34872,2091,67.8,2.3,39785,2950,18.6,1.8,24610,3525,0.9,0.3,28931,15504,2.2,0.8,47301,18813,0.1,0.1,N,N,4.7,1.5,22050,5989,5.7,1.3,16806,4131,19.9,2.6,24385,3374,56.2,2.6,42271,3188,33.5,(X),(X),(X),32.2,(X),(X),(X),31,(X),(X),(X)
9700000US3604200,3604200,"Beaver River Central School District, New York",2027,106,59428,4156,71.7,4.9,64613,5221,21.8,4.2,6263,2688,33.6,4.3,17897,1199,5.4,2.8,13795,2003,0.9,0.6,3363,2194,22.2,3.6,13656,2429,1535,95,67046,5001,21.7,5.8,30856,2966,28.6,6.2,57991,8560,31.5,5.3,81454,6992,6.3,2.5,87405,17508,10,3.4,110460,15393,2,1.2,82232,29561,5671,145,21897,1339,97.9,1.1,22008,1357,0.6,0.5,30061,15719,0.1,0.1,N,N,0.2,0.3,-,**,0,0.5,-,**,0.6,0.6,20628,10141,0.6,0.5,6361,7969,2.2,1.1,21575,13908,96.6,1.4,21927,1366,39.4,(X),(X),(X),44.1,(X),(X),(X),31.6,(X),(X),(X)
9700000US3604290,3604290,"Beekmantown Central School District, New York",5493,212,64724,4906,71.2,4.3,63375,4582,18.1,3.3,11133,7484,36.7,3.4,20059,1399,10,2.6,10370,1231,3.1,1.5,2731,1181,30.1,3,25634,4143,3903,222,72987,5903,22.8,4.8,47766,8438,27.5,4.8,54749,7087,27.2,3.9,94039,10451,12.6,3.9,68963,8559,8.7,2.9,117924,29977,1.3,0.9,204680,103402,13307,378,26812,1905,95.2,1.5,27078,1971,2,0.6,12832,7668,0.1,0.1,N,N,0.8,0.5,51666,28101,0,0.2,-,**,0.5,0.3,N,N,1.5,1.1,22034,29046,1.1,0.4,7860,4943,94.7,1.5,27165,1981,31.6,(X),(X),(X),30.2,(X),(X),(X),22.7,(X),(X),(X)
9700000US3604350,3604350,"Belfast Central School District, New York",978,94,47669,2941,70.9,4.8,47224,4148,17.1,3.9,5312,2562,37.4,5,16684,1072,5.9,2.3,9316,1862,2.8,1.7,2922,1598,28.3,4.9,15756,1890,655,81,54999,3973,19.5,5,32713,5463,37.4,7,46692,5907,32.1,6.6,73660,7910,3.1,1.7,43520,15863,5.2,3.2,76385,13118,2.7,2,81211,29877,2514,274,18755,1598,97.4,1.8,18870,1666,0,1.2,-,**,0.1,0.2,N,N,0.2,0.3,N,N,0,1.2,-,**,0.4,0.4,N,N,1.9,1.6,12062,2919,2.5,2.3,6210,2937,95.4,2.9,19165,1655,28.1,(X),(X),(X),29.8,(X),(X),(X),22.2,(X),(X),(X)
9700000US3604370,3604370,"Belleville Henderson Central School District, New York",1464,139,85183,14715,72.5,4.9,84063,20001,30,4.5,13550,4588,41.3,5,19435,1511,4.2,1.8,8465,2052,3,2.1,1625,1035,27.6,4.6,34235,7256,1035,120,98860,20208,21.5,4.9,69269,14664,27.7,6.3,53320,10770,33.7,6.7,146740,51271,9.3,6.8,131438,69616,6.2,2.5,103147,16713,1.5,1.3,71181,19189,3620,335,34742,5964,98.9,1,35081,6025,0.2,0.4,N,N,0,0.8,-,**,0.1,0.1,N,N,0,0.1,-,**,0.1,0.1,N,N,0.7,0.7,2623,2629,1.6,1.8,7592,7515,97.4,2.2,35519,6091,28.3,(X),(X),(X),28.8,(X),(X),(X),23.4,(X),(X),(X)
9700000US3604530,3604530,"Bemus Point Central School District, New York",2315,131,74371,11911,73,5.3,74415,13964,22.1,4.9,9910,5405,40,5.4,19614,1686,1.4,1.7,6064,844,1.5,1.3,1138,918,26.9,5.6,25743,8102,1533,146,93383,16429,18.1,5.5,N,N,31.2,6.8,N,N,30.1,6.7,N,N,4.9,2.9,N,N,13.1,5.4,N,N,2.5,3.2,N,N,5449,334,32293,4797,98,1.3,32503,4907,1.1,0.9,26484,25834,0.2,0.3,N,N,0.2,0.3,N,N,0,0.5,-,**,0,0.5,-,**,0.6,0.7,N,N,0.1,0.2,-,**,97.9,1.4,32546,4904,26.2,(X),(X),(X),28.8,(X),(X),(X),23.9,(X),(X),(X)
9700000US3604620,3604620,"Berlin Central School District, New York",2836,156,70995,5062,75.6,3.8,70517,5984,22.7,3.8,9407,4670,35.4,4.6,18255,1255,6.8,2.9,10422,2315,1.5,1.3,1174,979,23.9,3.3,27057,5081,1946,144,83123,6474,14.7,3.3,46025,11371,32.9,6.1,66942,10068,31.6,6.7,111390,12487,7.5,2.7,66295,10982,12,3.5,111527,16349,1.3,0.9,61588,13724,6697,411,30490,2022,98.6,0.9,30651,2043,0.6,0.8,N,N,0,0.4,-,**,0.3,0.4,N,N,0,0.4,-,**,0,0.4,-,**,0.5,0.4,10079,11586,2,1.4,16515,7207,96.6,1.6,30948,2067,22.9,(X),(X),(X),22.8,(X),(X),(X),16.7,(X),(X),(X)
9700000US3604650,3604650,"Berne-Knox-Westerlo Central School District, New York",2525,147,85946,7085,76.3,3.8,87424,6674,26.3,3.7,9758,6535,35.8,3.7,20921,1009,2.8,1.3,9669,2701,1.3,0.9,3775,2930,24.8,3.6,30322,3304,1755,130,99461,9194,16.6,3.5,52285,7329,28,4.6,90117,27098,39.1,4.4,119922,7334,5.7,2,76762,24586,8.5,2.7,130855,13588,2,1.4,153974,48567,6498,358,34292,2713,96.9,1.2,32704,1787,0.7,0.5,30846,14950,0.1,0.2,N,N,1.4,1,137008,117822,0.2,0.3,N,N,0,0.5,-,**,0.7,0.4,74309,44098,0.6,0.6,32863,20230,96.3,1.4,32703,1789,27.6,(X),(X),(X),22.7,(X),(X),(X),21.5,(X),(X),(X)
9700000US3604710,3604710,"Bethlehem Central School District, New York",10945,279,129108,8879,80.4,2.2,127495,9627,38.3,3,17880,6263,30.6,2.1,22419,1142,1.4,0.7,12836,4192,0.1,0.1,N,N,29.7,2.5,38699,4180,7539,254,155253,12448,10.3,2.1,98222,14320,25.3,3.6,121614,18388,43.6,4,184690,17982,7.6,2.3,137694,35027,10.7,2.2,184008,32844,2.4,0.9,146180,45539,28641,594,49832,3383,92.2,1.5,51178,3631,1.9,0.7,24216,6679,0,0.1,-,**,3.1,0.7,50551,17497,0,0.1,-,**,0.5,0.5,16769,10669,2.3,0.9,22579,13480,1.8,0.8,68145,49558,91,1.6,50758,3573,27.6,(X),(X),(X),25.7,(X),(X),(X),20.1,(X),(X),(X)
9700000US3604740,3604740,"Bethpage Union Free School District, New York",6385,215,120054,6450,77.7,2.7,125847,8399,34.3,3.8,9417,2295,41.2,2.9,22590,1354,3.9,1.9,16326,2583,2.1,1.5,2991,3028,28,2.9,27316,3531,5100,226,133319,8034,12.3,2.2,59585,7698,23.6,3.4,98358,10239,35.1,4.2,163003,15970,9,2.5,126698,20985,17.8,3.4,174867,16688,2.2,1.1,136499,40246,18754,691,41972,2272,89.2,2.6,42292,2387,0.8,0.7,44964,23621,0.1,0.1,N,N,8.3,2.3,41657,6823,0,0.2,-,**,0.6,0.5,12023,6486,1,0.6,30639,11952,5.9,2,30525,6961,84.3,3.2,42909,2477,32.2,(X),(X),(X),32.3,(X),(X),(X),25.1,(X),(X),(X)
9700000US3604757,3604757,"Gilbertsville-Mount Upton Central School District, New York",1364,122,56239,6958,70.1,6.9,55750,6817,19.6,4.7,19304,20450,40.3,6.8,17337,1982,7.2,3.8,7213,2711,1.6,1.5,2773,1964,28.3,6,17605,3354,907,108,66738,9778,24.7,7.3,44573,26840,29.2,7.4,50489,8850,30.4,7.2,84979,18417,4,2.8,80244,24569,10.8,6.8,91174,7812,0.9,0.9,236188,139973,3345,405,23155,3360,95.8,2.3,23473,3499,0.7,0.9,N,N,0,0.9,-,**,0.4,0.3,31550,19539,0,0.9,-,**,1.6,1.2,N,N,1.6,1.1,4343,4110,3.4,2,26650,19737,94.3,2.8,23241,3228,37.1,(X),(X),(X),42.7,(X),(X),(X),28.1,(X),(X),(X)
9700000US3604758,3604758,"Kiryas Joel Village Union Free School District, New York",3959,170,43065,4258,91.6,2.6,43939,4584,4.1,1.5,6648,3103,7.5,1.6,14122,2688,5.7,2,9912,1590,3.4,1.4,6169,2615,1.6,1.2,2194,835,3780,186,43196,4166,7.1,2.7,10417,4799,68.3,4.4,38611,4685,19.2,3.6,60707,8867,3.1,1.5,40448,9915,2.3,1.1,140108,45515,0,0.8,-,**,21665,25,7918,775,99.5,0.4,7920,779,0,0.1,-,**,0.2,0.3,N,N,0.1,0.2,N,N,0,0.1,-,**,0.1,0.1,N,N,0.2,0.2,N,N,2.6,1.2,5670,2632,97.1,1.3,7973,801,62.9,(X),(X),(X),61.7,(X),(X),(X),36.4,(X),(X),(X)
9700000US3604800,3604800,"Binghamton Common School District, New York",179,23,165043,29256,78.2,8.2,153486,28411,53.6,8.8,40797,20491,42.5,9.2,23955,2754,1.7,3.5,12300,4739,0,15.4,-,**,31.3,8.1,32750,9110,125,22,193596,36975,12,10.2,N,N,24.8,10.8,N,N,42.4,9.1,N,N,5.6,4.7,N,N,12,8.3,N,N,3.2,3.5,N,N,404,60,74138,16745,98.3,1.7,74782,16860,0,7.2,-,**,0,7.2,-,**,0.5,0.8,N,N,0,7.2,-,**,0,7.2,-,**,1.2,1.5,N,N,0,7.2,-,**,98.3,1.7,74782,16860,30.7,(X),(X),(X),30.4,(X),(X),(X),23.7,(X),(X),(X)
9700000US3604870,3604870,"Binghamton City School District, New York",19737,514,47060,2292,67.3,1.8,47353,2515,21,1.6,10583,3641,34.3,1.6,15732,709,12.4,1.8,8764,581,10.3,1.5,3751,621,20.3,1.5,24952,5097,9362,382,58839,3635,22.1,2.7,32411,4730,38.5,2.6,45088,5620,19,2.4,94542,12316,11.6,2.3,60804,7172,6.9,1.7,113434,12010,1.8,0.6,76971,10806,46277,37,20729,1051,75.6,1.9,24102,1336,13,1.4,10811,1620,0.4,0.2,8634,6098,4.4,1,13463,7019,0.1,0.1,N,N,2.2,0.7,10364,3472,4.3,0.9,5613,1258,7.8,0.9,9717,1997,72.7,1.8,24613,1412,34.2,(X),(X),(X),36.4,(X),(X),(X),30,(X),(X),(X)
9700000US3604920,3604920,"East Bloomfield Central School District, New York",2632,134,73238,7146,78.4,3.4,65620,5448,25,4.2,21382,13850,33.9,3.7,20213,1538,2.3,1.2,7172,2299,3.8,3.2,3649,1005,27.7,4.1,27699,7700,1753,106,84773,10119,15.2,3.5,47222,6936,26.1,5.4,78814,24812,34.8,6,91926,9622,11,3.7,121560,60451,11.5,3.8,94182,14563,1.4,1.2,61660,13880,6366,189,30601,3210,98.9,0.7,30771,3266,0.4,0.4,11909,14880,0.1,0.1,N,N,0.4,0.5,24796,2323,0,0.5,-,**,0.1,0.2,N,N,0.2,0.2,4557,3163,1,0.7,19484,9643,98.3,0.9,30823,3281,25.9,(X),(X),(X),26.9,(X),(X),(X),18.7,(X),(X),(X)
9700000US3605010,3605010,"Bolton Central School District, New York",839,108,74097,16030,70,8.9,63388,15048,39,9.3,28195,14610,49.8,8.6,19498,2122,0.6,1.1,N,N,0,3.5,-,**,23.8,6.8,32884,9465,489,95,89172,22427,21.1,8.8,N,N,30.3,10.1,N,N,36.6,11.7,N,N,6.7,4.8,N,N,4.3,3.9,N,N,1,1.3,N,N,1719,273,36660,7943,93.2,5.1,37332,8344,0.8,1.4,N,N,0,1.7,-,**,1,1.9,N,N,0,1.7,-,**,4.9,4.5,14829,5201,0,1.7,-,**,2.8,2.5,26260,8479,93.2,5.1,37332,8344,44.1,(X),(X),(X),38.7,(X),(X),(X),31.5,(X),(X),(X)
9700000US3605040,3605040,"Adirondack Central School District, New York",3336,152,61406,3567,72.2,3,61169,4617,23.9,3,7800,2969,39,3.7,17504,864,5.9,1.7,10257,2034,3.2,1.2,1607,1362,28,3.3,21627,2627,2191,129,70365,4954,20.7,3.4,44474,5320,25.6,3.1,52415,4938,35.1,4.4,87201,7048,6.7,2.6,55842,14093,11.2,3.6,114579,33088,0.6,0.4,77864,19266,8264,302,25654,1685,97,1.2,26086,1755,0.3,0.3,36779,11629,0,0.4,-,**,0.9,0.7,8091,5769,0,0.1,N,N,0.1,0.2,N,N,1.6,0.8,8584,7097,1.7,1.2,17038,14136,95.8,1.7,26157,1777,41.4,(X),(X),(X),38.1,(X),(X),(X),33.8,(X),(X),(X)
9700000US3605220,3605220,"Bradford Central School District, New York",739,77,64871,11233,69.3,4.7,56916,6920,19.1,3.7,1977,757,42.9,6.4,17116,1409,6.8,2.7,9468,1582,4.1,2.8,3707,2835,26.5,4.8,56033,35070,509,61,78728,15702,17.1,4.8,73276,51446,36.5,7.3,75334,35515,31,5.6,87663,15363,8.1,3.8,70122,10417,5.7,3.3,86752,21940,1.6,1.6,55438,10906,1949,200,25828,4387,96,1.7,26524,4625,2.8,1.4,6893,8006,0.2,0.2,N,N,0,1.5,-,**,0,1.5,-,**,0.6,0.8,-,**,0.5,0.4,33011,28987,1.8,1.5,5703,3870,94.9,2.1,26732,4605,39.2,(X),(X),(X),39.3,(X),(X),(X),29.9,(X),(X),(X)
9700000US3605280,3605280,"Brentwood Union Free School District, New York",20220,380,87947,3577,88,1.3,87450,3951,12.6,1.5,8585,2951,25.4,1.9,17191,896,6.4,1.1,8303,798,3.7,1,4424,1003,15.3,1.7,23610,2917,16789,496,86569,3426,6.4,0.9,39164,6865,27.3,2.7,54529,4088,19.1,2.1,94615,7484,16.5,1.8,79662,5259,17.5,2,132744,7241,13.2,1.9,111418,7582,90298,2143,22005,829,50.9,2,24365,1346,17.4,1.5,22844,1462,0.6,0.3,15904,5953,1.9,0.4,27563,6799,0,0.1,-,**,22.3,2.1,18687,1253,6.9,1.5,12174,1528,60.7,1.9,20176,761,19.2,1.3,27181,2784,54,(X),(X),(X),55.1,(X),(X),(X),41.5,(X),(X),(X)
9700000US3605310,3605310,"Brewster Central School District, New York",7927,327,107494,5315,82.7,2.1,108906,5711,30.4,2.8,7452,1331,29,2.5,20392,964,1.6,0.7,11626,3177,1.6,0.8,3318,1287,19.6,2.3,35084,5155,5538,342,126717,6454,7,1.8,57570,9099,24.8,3.3,86576,9000,37.4,4.9,145724,11747,11,2.6,103201,17623,17.1,3,185013,20392,2.7,1.3,139690,20993,21875,531,39621,2258,86.1,2.7,41947,2522,3,0.9,36425,15316,0.7,0.6,17728,7416,3.1,1.5,33815,7039,0,0.1,N,N,4.9,1.9,19846,6668,2.2,0.9,11667,5755,19,2.3,22613,3121,73.6,2.7,44706,2682,39.3,(X),(X),(X),39.4,(X),(X),(X),30.7,(X),(X),(X)
9700000US3605340,3605340,"Briarcliff Manor Union Free School District, New York",2160,159,251659,26194,76.3,5.2,278650,26771,51.3,6.5,40712,14991,33.5,5,22825,2683,2.3,1.9,6465,5660,0.3,0.6,N,N,21.8,5.2,39514,12981,1716,141,301798,31217,11.2,5.2,95843,27338,27.7,5.2,318249,68588,42.3,6,329434,42745,7,3.3,410489,187076,11.8,4,295013,74772,0,1.7,-,**,7636,538,73312,8016,80.9,3.8,79946,9401,4,1.4,14818,9486,0.2,0.3,-,**,8.1,2,85328,20483,0.1,0.1,N,N,3.1,2.7,10800,9640,3.6,1.6,22071,12146,10.9,4.8,34483,18170,73.3,4.9,83791,9652,33.3,(X),(X),(X),33.3,(X),(X),(X),30.1,(X),(X),(X)
